1.336075004056095805e+00 1.991524268700580080e+00 4.498054085002547708e+01
9.386560943448938321e-01 -5.986413874219056463e-01 5.886419528442529554e+02
1.310926414969741272e+00 1.991524268700580080e+00 4.276675105497711371e+01
9.324248509440082877e-01 -5.975162026369975621e-01 5.886071329451399379e+02
1.346370033153721835e+00 1.991524268700580080e+00 4.552085528644646928e+01
1.711179454488103713e-01 -5.756254574635439880e-01 2.821027168833742493e+01
1.084058252401441935e+00 1.991524268700580080e+00 2.391203978210468506e+01
9.305464584901679270e-01 -5.975162026369975621e-01 5.885454114915319224e+02
1.566989531560315729e+00 1.991478829532574935e+00 4.814175078892311888e+01
9.119064306302924194e-01 -5.975162026369975621e-01 5.885395478791207324e+02
1.713545686745017171e-01 -5.402152380994680314e-01 3.572035203919961788e+01
1.561866947474466638e+00 1.991478829532574935e+00 4.808142151349584736e+01
9.575542651579448394e-01 -5.966365641556787835e-01 5.885381995777092925e+02
1.716884820012426482e-01 -5.812526937736902655e-01 3.861960762896006116e+01
1.552497153197566204e+00 1.991478829532574935e+00 4.796028571476968949e+01
9.884297254583764847e-01 -5.965832473517662660e-01 5.884894574429318936e+02
1.719539200392409262e-01 -5.402152380994680314e-01 3.631316094327362975e+01
1.719755245397651955e-01 -5.331420306946983434e-01 3.508440738296705774e+01
1.271171526754549586e+00 1.991463720925142233e+00 3.825394296393479010e+01
9.819884615939278305e-01 -5.961985588832650063e-01 5.884435148172628942e+02
1.721837528404417950e-01 -5.723338058377647197e-01 3.659564146033439869e+01
1.721889556002300647e-01 -5.318596186325732500e-01 3.407832362183530961e+01
9.927798984153355377e-01 -5.961260842954274608e-01 5.883649457814269681e+02
1.264186638460560896e+00 1.991463720925142233e+00 3.810532980059336694e+01
9.613594186119557294e-01 -5.966249514525434616e-01 5.882080824341765037e+02
1.100780345811867234e+00 1.991463720925142233e+00 2.520373401470970975e+01
9.690767344417874352e-01 -5.962077636435237915e-01 5.881367618495838769e+02
9.911229227043550916e-01 -5.961736001665043361e-01 5.881282080915106008e+02
1.728139639053662968e-01 -5.270595573209200246e-01 3.362268581251142052e+01
1.266106991403204152e+00 1.991463720925142233e+00 3.819098417921122746e+01
1.193725823416577292e+00 1.991463720925142233e+00 3.552080205029430005e+01
1.119496791653197043e+00 1.991462530393399710e+00 2.845525805401147323e+01
1.028021659685592892e+00 -5.959323592040939310e-01 5.880533271739590191e+02
1.330049236329962969e+00 1.991435968465750328e+00 4.464618968461213910e+01
1.335727679292854964e+00 1.991435968465750328e+00 4.486541781170970467e+01
1.406559084800188764e+00 1.991433057616651681e+00 4.628919741555378664e+01
1.189943341280027767e+00 1.991333756047969583e+00 3.545102852462014198e+01
1.736753968196346476e-01 -5.143328815320598046e-01 2.851505971253730110e+01
1.585679497602977328e+00 1.991295970453054842e+00 4.832528284306104638e+01
1.585777330289214193e+00 1.991295970453054842e+00 4.847780311410424758e+01
1.737154676036400114e-01 -5.270657612574907169e-01 3.436101366027222781e+01
1.266551176730614348e+00 1.991285762396544090e+00 4.381685263600120095e+01
1.267348568656053942e+00 1.991285762396544090e+00 4.392704493598674986e+01
9.677271860255681757e-01 -5.962851635114179150e-01 5.878495221063474219e+02
1.278314163498244893e+00 1.991285762396544090e+00 4.406164180046591383e+01
1.281936724142890727e+00 1.991285762396544090e+00 4.413315801044340958e+01
9.817817702421764992e-01 -5.961594751565502115e-01 5.878204037850925943e+02
1.484473058456361239e+00 1.991269581650274123e+00 4.807773707514953543e+01
9.368422871459711754e-01 -5.960414503385140783e-01 5.877976368898177952e+02
1.366459948730393670e+00 1.991269581650274123e+00 4.609178104682757748e+01
9.193802579407295283e-01 -5.971195215295421743e-01 5.877904300684383543e+02
1.742293100631228664e-01 -5.752167352903672093e-01 3.851230804996993839e+01
1.154546979590284073e+00 1.991269581650274123e+00 3.626289038353189653e+01
9.946808005683029918e-01 -5.960165783444911769e-01 5.877795397159039794e+02
1.175541112645616115e+00 1.991263134391579648e+00 3.760512998790437678e+01
9.047500421167681273e-01 -5.975162026369975621e-01 5.877510514211325017e+02
1.252044964867985444e+00 1.991257449987697825e+00 4.267999315369460334e+01
1.124791430432992678e+00 1.991255130226756265e+00 3.352437234252900566e+01
9.074858573157769115e-01 -5.965500745759414469e-01 5.877226139045006903e+02
1.082439560204278006e+00 1.991249107330062884e+00 2.826883099125776511e+01
1.746112251795390313e-01 -5.659338884400867409e-01 3.687337172844866728e+01
1.562219479079457907e+00 1.991238864568027900e+00 4.808287574068573633e+01
9.073467308533225140e-01 -5.965500745759414469e-01 5.876869504018213775e+02
1.082044696257783434e+00 1.991210085949384201e+00 2.368893966384327143e+01
9.313966946444949269e-01 -5.960414503385140783e-01 5.876297917214714062e+02
1.117269771141195411e+00 1.991180724938758306e+00 2.828974092428692444e+01
9.878682372734466366e-01 -5.949793711777047189e-01 5.875872984361878935e+02
9.069936356672106958e-01 -5.964280014494085513e-01 5.875725030533642439e+02
9.069276053076814614e-01 -5.965500745759414469e-01 5.875645851095068792e+02
1.752356199939644754e-01 -5.196946341483665854e-01 3.566995550485963662e+01
1.752401928609433612e-01 -5.404542389519232382e-01 3.721655813534943036e+01
1.752416104208464331e-01 -4.436835435814360240e-01 2.302186670082625497e+01
1.753668749145244066e-01 -5.196646624969577521e-01 3.568172002908094242e+01
1.754540081850095856e-01 -5.240993318843154558e-01 3.587268145638125816e+01
1.329458536765387500e+00 1.990952292929955458e+00 4.454653480310101799e+01
8.973146730832541884e-01 -5.987067729876517364e-01 5.874471810072951712e+02
1.755277222856936881e-01 -5.101997626270915465e-01 3.510124252246091459e+01
1.113550729084520574e+00 1.990929146490215906e+00 2.903569861771282135e+01
1.253300289516866117e+00 1.990927796841635899e+00 4.274475735977850377e+01
1.755889873186974315e-01 -5.193127717182611791e-01 3.551703782035024659e+01
1.246505719117169564e+00 1.990927796841635899e+00 4.271018328167330935e+01
1.259856279525694234e+00 1.990927796841635899e+00 4.312015068241275628e+01
1.016529436617061188e+00 -5.946258370074054556e-01 5.873282357358889385e+02
1.756841360254506323e-01 -5.245910233073214357e-01 3.647461524150924106e+01
1.758008497017171656e-01 -5.583488957265195785e-01 3.904848959914886564e+01
1.265470760769404013e+00 1.990901624870579312e+00 4.361600161497932504e+01
1.760230840308065481e-01 -5.255379063525049688e-01 3.671355676157533310e+01
1.760306107750372884e-01 -5.326315337191749322e-01 3.736936582824935726e+01
9.037230397030618922e-01 -5.965500745759414469e-01 5.872193471808815275e+02
1.760535806315728091e-01 -5.245910233073214357e-01 3.670064499191683893e+01
8.902185782776806944e-01 -5.987096913715326263e-01 5.871954102380232143e+02
1.761185025023280504e-01 -5.425446079607072480e-01 3.815823795159749210e+01
1.762701655932280564e-01 -5.255379063525049688e-01 3.671517197513298925e+01
1.069671326793520727e+00 1.990872953724835082e+00 2.511448884868482168e+01
9.212317414044985942e-01 -5.960745979925303750e-01 5.871547041288766877e+02
9.291269954716063761e-01 -5.960414503385140783e-01 5.871328820130089525e+02
1.767246929918855625e-01 -5.167071314928131098e-01 3.645594435629002561e+01
1.767929027655205654e-01 -4.771480086559106715e-01 3.272064082519383277e+01
1.094332329516609859e+00 1.990814610147980890e+00 2.829524217717310464e+01
1.315033651517980129e+00 1.990800713829302460e+00 4.471036345311968319e+01
8.976516155785322360e-01 -5.976438381833475422e-01 5.870514641934647670e+02
1.769018535789058932e-01 -4.596310016475173565e-01 2.317545415656621444e+01
1.769054113597759714e-01 -5.786794403604226256e-01 4.183985548538623789e+01
1.103288597287365391e+00 1.990753853334225276e+00 2.966187193437184888e+01
1.769549722368736477e-01 -5.611327867026665306e-01 4.038965058398479613e+01
1.770754898171031932e-01 -4.970739064250273564e-01 3.328612204971299349e+01
8.665685894144152801e-01 -5.984046719371323153e-01 5.870061486237113968e+02
1.772337561867661504e-01 -4.867264481785331665e-01 3.321525200178145099e+01
1.773246004400759190e-01 -5.553384597087058783e-01 3.940506240852432285e+01
8.628760333947532724e-01 -5.985242545988294083e-01 5.869487107261129495e+02
1.773471671465713662e-01 -4.764673498369350613e-01 2.553930519477973959e+01
9.300796127596050455e-01 -5.943693506853127140e-01 5.869386331047923022e+02
1.100671020046764426e+00 1.990666885441196854e+00 2.938541321409505969e+01
1.096797183399895070e+00 1.990666885441196854e+00 2.938527163163415068e+01
1.776002997813818651e-01 -5.073699182622548598e-01 3.406984010322246803e+01
1.218780505407884629e+00 1.990621389936736207e+00 4.027601100995649119e+01
1.601116939676512807e+00 1.990613431172540970e+00 4.870205986007439236e+01
1.776998586574611294e-01 -5.498785947792084183e-01 3.926156639972474949e+01
8.987329503586298785e-01 -5.964318209324729336e-01 5.867850022193800896e+02
1.779031509966555458e-01 -5.321400861372316271e-01 3.689718830372045488e+01
1.779884403648893387e-01 -4.424493335349548584e-01 2.446813286206571192e+01
1.118287631794331549e+00 1.990536031356276325e+00 3.210761893501408792e+01
8.986579821132503199e-01 -5.967437651908762408e-01 5.867029375821740587e+02
8.608210508862195187e-01 -5.985970272865962505e-01 5.866898977698120916e+02
1.785841287882643513e-01 -5.687687812911756957e-01 4.177173905184263702e+01
9.291505543358167252e-01 -5.944874421622650118e-01 5.865863243212675116e+02
1.023988040661017340e+00 -5.910609780721032269e-01 5.865169029623763208e+02
1.453389729327285718e+00 1.990442590396782396e+00 4.708524385884800978e+01
9.750186669682932017e-01 -5.924795489365968226e-01 5.864630949087631961e+02
1.789747919301552248e-01 -5.539431327107658953e-01 4.109658464271213063e+01
9.681231996003876183e-01 -5.924795489365968226e-01 5.864013487011278585e+02
1.110913644838678715e+00 1.990398725206108832e+00 2.993269919691909564e+01
1.361212661368877086e+00 1.990342729512233788e+00 4.643090413874468680e+01
1.795620698099854029e-01 -4.289356208661693204e-01 2.716758913223779004e+01
1.549989957804365659e+00 1.990312953116403438e+00 4.816900173312684075e+01
8.974133757526434607e-01 -5.983951522592649841e-01 5.862845715727747802e+02
1.796972922107758219e-01 -5.158855518915003158e-01 3.545614222818008443e+01
1.564699697121321620e+00 1.990312953116403438e+00 4.819151563103939395e+01
1.557894031180318661e+00 1.990305297528698336e+00 4.820489592032925685e+01
1.415651080784236182e+00 1.990278419008869815e+00 4.647176464479781544e+01
1.246143053568727899e+00 1.990274623847902991e+00 4.223606163156595272e+01
1.101149621436335435e+00 1.990256025612209712e+00 3.075677744070593889e+01
1.094514117611289139e+00 1.990256025612209712e+00 2.997693220355288091e+01
1.439589488772725412e+00 1.990244636265178890e+00 4.766455736091198503e+01
1.802559192531031640e-01 -4.053233773231713633e-01 2.295306150557125591e+01
9.004886605654254250e-01 -5.957617891047154446e-01 5.861319006567105134e+02
1.802659999931938428e-01 -4.851429997265030991e-01 3.278822249763736352e+01
9.146516375276804167e-01 -5.954308144754976162e-01 5.860536015249878119e+02
1.328335546275335455e+00 1.990190775902570763e+00 4.471420278672997739e+01
1.066918534821976738e+00 1.990181326806521156e+00 2.702040423932721325e+01
1.808183943687312611e-01 -5.043399947226523405e-01 3.644992911943026570e+01
1.808981315894301889e-01 -5.024249079177627308e-01 3.586346751868239835e+01
9.447723445193125791e-01 -5.940275040375879723e-01 5.858938390993617986e+02
1.065467506911235152e+00 1.990154527011957608e+00 2.328007404979299011e+01
1.345077014913168778e+00 1.990154527011957608e+00 4.529639291898588738e+01
1.133775278657502827e+00 1.990118971727996122e+00 3.431622091668369734e+01
8.928487658878891953e-01 -5.977579268675325963e-01 5.858072634874778259e+02
1.139791029830673930e+00 1.990116881630644041e+00 3.471603504194947476e+01
1.136580351663816879e+00 1.990116881630644041e+00 3.466359640901879402e+01
1.812712046229751905e-01 -5.342263506572857423e-01 3.837502314091478439e+01
8.815497026583030138e-01 -5.979911468479601755e-01 5.857845244374269669e+02
1.814366616190445369e-01 -5.114090421431565225e-01 3.705210431244669422e+01
1.322415132379609837e+00 1.990096120298860516e+00 4.654004471193962189e+01
1.815957970137465904e-01 -5.434020810590485251e-01 3.878811287172658240e+01
1.042755942296482496e+00 1.990051772109037831e+00 2.176700168343513653e+01
1.816085113259025829e-01 -4.305838917932734988e-01 3.235807405592907315e+01
9.441883693482364670e-01 -5.943389938643368620e-01 5.856949696872770801e+02
9.428426453268422547e-01 -5.943385036478001648e-01 5.856914246088327900e+02
9.290606992143189968e-01 -5.952305983344281515e-01 5.856908278951465263e+02
1.817995324989297723e-01 -4.069277461397278195e-01 3.104296651169649834e+01
1.004275389385924422e+00 -5.921101550085644538e-01 5.856668875559169010e+02
1.349763004286326007e+00 1.989992770050393656e+00 4.691941097428797747e+01
1.819403113712623477e-01 -5.688080488413248537e-01 4.357230059165203073e+01
1.819809251803951311e-01 -5.348682795531574108e-01 3.903454099805599498e+01
1.420328443325891143e+00 1.989975256199913112e+00 4.745093151958585764e+01
8.572220337867459961e-01 -5.985242545988294083e-01 5.856075679068239879e+02
8.563596969925747482e-01 -5.984815468677047168e-01 5.855998753372583678e+02
1.821769395046750062e-01 -5.113121040773356274e-01 3.747100710183586614e+01
1.242387372874327989e+00 1.989948976865700825e+00 4.328729394206904857e+01
1.824038383322672818e-01 -5.096756841659346726e-01 3.849380586578138264e+01
1.542610536427689416e+00 1.989942291516531458e+00 4.832561906612648528e+01
1.824847293933614112e-01 -5.512430331219879687e-01 3.933369521669209234e+01
8.963383172240005914e-01 -5.964606576305100383e-01 5.854179857241426816e+02
1.827370758241755322e-01 -5.000665732342841618e-01 3.439073482521242653e+01
1.049671578364257174e+00 1.989918120759507580e+00 2.340473710066870083e+01
1.828628368326832565e-01 -5.254536490399428494e-01 4.108912842434746437e+01
1.567626124478716410e+00 1.989884318329794510e+00 4.840851706408794541e+01
8.983868021788929958e-01 -5.959754404192965094e-01 5.852265772782844806e+02
9.229254335688609201e-01 -5.944874421622650118e-01 5.852032379857797650e+02
8.507326576698800435e-01 -5.984815468677047168e-01 5.851900755112611705e+02
9.133618436601727009e-01 -5.956913325398098813e-01 5.851514264120349935e+02
1.831622089166420053e-01 -5.671364549429365187e-01 4.195271675826072055e+01
1.832536233412893623e-01 -5.646048817908972950e-01 4.196552721958319410e+01
1.832646713736082178e-01 -4.834648860584348506e-01 3.553176105085458403e+01
1.093617526178831234e+00 1.989854615937778348e+00 2.852204020235546977e+01
1.832947281190783761e-01 -5.632272642354352321e-01 4.336597168162905547e+01
1.145465428755310544e+00 1.989840829966784685e+00 3.541789841478333045e+01
1.167398912714592063e+00 1.989838443955593394e+00 3.669859109319478563e+01
9.491714357672476066e-01 -5.915697362906120471e-01 5.850687649223533526e+02
1.834199084033814597e-01 -5.086053593744861434e-01 3.753067494273525284e+01
1.834527122152001810e-01 -5.198790202697058938e-01 3.872312387891807361e+01
9.344660201544221501e-01 -5.922678943863114442e-01 5.849958206931984250e+02
1.313375740173317707e+00 1.989805563784791786e+00 4.483761465169590110e+01
1.098882512950194679e+00 1.989798736400955281e+00 3.384564090039040707e+01
1.020228262561403643e+00 -5.899234634941454836e-01 5.849676694504672696e+02
1.836299329298222427e-01 -4.726972508507161219e-01 3.319278723368779538e+01
1.258054958639585053e+00 1.989779759619037858e+00 4.339772268180196590e+01
1.837205130851434498e-01 -5.221379334232214564e-01 3.878216876360563248e+01
1.311015524009915278e+00 1.989747996571349820e+00 4.478346127748449845e+01
1.291519047914172491e+00 1.989747996571349820e+00 4.424470695075987692e+01
1.839654093852954864e-01 -4.973048994362224695e-01 3.624154300472396528e+01
1.310448019349870208e+00 1.989747996571349820e+00 4.466849668500388759e+01
1.301261287092418506e+00 1.989747996571349820e+00 4.458858509214105226e+01
1.310305034156019399e+00 1.989747996571349820e+00 4.466690453919552084e+01
1.840145842284205691e-01 -4.806056457818542738e-01 3.371046526658157205e+01
1.308652273262734145e+00 1.989746307265540803e+00 4.476035690449120352e+01
1.316067161118241735e+00 1.989746307265540803e+00 4.486435697901954711e+01
1.840729151318984402e-01 -5.339754795805062848e-01 4.350470917929747827e+01
1.289043161719237052e+00 1.989746307265540803e+00 4.418665852662454085e+01
1.461915186613058637e+00 1.989746307265540803e+00 4.797197528423078694e+01
1.842406488147535215e-01 -5.069478229707916617e-01 4.395452172275049207e+01
1.843311651075209001e-01 -5.034453632055598815e-01 3.693195596941853154e+01
1.310678197725533733e+00 1.989712467000314788e+00 4.479315065322335698e+01
1.193089430711704146e+00 1.989692768539182754e+00 3.821297612545010480e+01
1.081042090846723758e+00 1.989664331925494967e+00 2.939803968958527136e+01
1.847398082725464630e-01 -5.025438475741758060e-01 3.740657422343186767e+01
1.847605086581850520e-01 -5.007381728498050411e-01 4.354714749873749469e+01
1.192406576166142873e+00 1.989613873372644282e+00 3.988097024221156772e+01
1.848499995608810231e-01 -3.596530140755753724e-01 1.922675239457077723e+01
1.850344436215319577e-01 -4.643158610345559101e-01 3.304955545752738288e+01
8.704486551772929737e-01 -5.982392906569817814e-01 5.845991302284012363e+02
1.599973162476406863e+00 1.989528064491782100e+00 4.856822916981445815e+01
1.852220413201005333e-01 -4.922269707843409670e-01 3.604710384892914732e+01
9.469926050656547467e-01 -5.915697362906120471e-01 5.844708085098590118e+02
9.197025377735003060e-01 -5.952086662018420959e-01 5.844698413294169086e+02
1.853597217541468334e-01 -4.904094669757110836e-01 3.661906465904074537e+01
9.244047461100428631e-01 -5.915697362906120471e-01 5.844229842497118170e+02
1.854657745989685136e-01 -3.596530140755753724e-01 1.945631831989683036e+01
1.855608841388129981e-01 -4.615593769884670516e-01 3.449984938737878082e+01
1.857658138294536465e-01 -5.738370237575641797e-01 4.572925597554193189e+01
9.912156188644952737e-01 -5.903531799411962933e-01 5.843625124142801042e+02
1.187743252065515787e+00 1.989427856911428538e+00 3.781762060945955284e+01
1.513113807986517623e+00 1.989409657833056233e+00 4.833323012571685240e+01
1.860058065393396798e-01 -3.801230550122863816e-01 2.534197024475746929e+01
9.238486170016425580e-01 -5.915697362906120471e-01 5.843429145942217247e+02
1.860558565884093130e-01 -4.951997081615618912e-01 3.663889879973339703e+01
1.860811665933461423e-01 -5.628922618584576432e-01 4.477876522291722239e+01
1.225354074425390793e+00 1.989394081637104517e+00 4.088468225895795172e+01
9.934315896040359917e-01 -5.899568248502446988e-01 5.843304120852667438e+02
1.862336494014878441e-01 -5.977649004852467751e-01 4.585728583627211918e+01
1.862509002529741664e-01 -5.942037568306807183e-01 5.835634358095735763e+01
1.102595855292131777e+00 1.989364755507966986e+00 3.388424490137209233e+01
8.883764224961315792e-01 -5.977579268675325963e-01 5.842869384672296746e+02
1.864989872580890273e-01 -4.187519683419923533e-01 3.951039103496988503e+01
1.866124820437392029e-01 -5.487649556021054753e-01 4.848799435078320386e+01
8.898965662103074381e-01 -5.977386867955796212e-01 5.842420269795034073e+02
9.891469189520563088e-01 -5.902874064068509563e-01 5.842337927536393636e+02
1.158706461288981027e+00 1.989320822733254168e+00 3.632489466444646808e+01
1.867568133747360415e-01 -3.564266751317342052e-01 3.485912680164139488e+01
1.301174945266514449e+00 1.989271716617692309e+00 4.445334229725465036e+01
8.811512548819575574e-01 -5.981888303770618309e-01 5.841433548086903329e+02
8.967389953414025561e-01 -5.946348056720196507e-01 5.841218060527286298e+02
1.022734788256040250e+00 -5.896637200043191029e-01 5.841065462066815144e+02
1.872961205034450738e-01 -4.969512705949327147e-01 4.453971573581968357e+01
1.130925355705840740e+00 1.989223118061678175e+00 3.637788016538960534e+01
8.947819317293816965e-01 -5.975190647853487746e-01 5.840650228108659121e+02
1.875832424168444312e-01 -5.177062846426274678e-01 4.669947985194426820e+01
1.876580472229494589e-01 -5.883393313839153649e-01 6.064367299298271519e+01
1.880219313346589427e-01 -5.942083451956761131e-01 6.130757757885844228e+01
1.276089542087593509e+00 1.989120572492306671e+00 4.437156098990313069e+01
1.249318053213376079e+00 1.989120572492306671e+00 4.344762332906910984e+01
1.880955703150700986e-01 -5.232892935832240688e-01 5.375160434731685655e+01
1.278251950878979137e+00 1.989120572492306671e+00 4.443188761469654224e+01
1.273770263121355661e+00 1.989120572492306671e+00 4.425831157786457482e+01
9.969476492862821004e-01 -5.882451274342764824e-01 5.838701430259887957e+02
8.639310315018610131e-01 -5.980920632317701102e-01 5.838670760582652974e+02
9.047584080993763544e-01 -5.946110961013537644e-01 5.838405436945964766e+02
1.882616414065233779e-01 -5.942083451956761131e-01 6.266918892721658807e+01
1.882722138313337734e-01 -5.912392008833372570e-01 6.153400333920894383e+01
1.545161297169903802e+00 1.989100428805675502e+00 4.842480246380171849e+01
1.550637839300676113e+00 1.989100428805675502e+00 4.847375062644717758e+01
1.883673626104241938e-01 -5.846458568496577524e-01 5.897317097748042158e+01
1.125263095338852493e+00 1.989092489228408756e+00 3.493503549224114124e+01
8.787319959930768309e-01 -5.963786007750420115e-01 5.837700908710576186e+02
8.736735867740125228e-01 -5.966031615295187551e-01 5.837363509747701755e+02
9.001909332581106149e-01 -5.913568725269775506e-01 5.837280908004602225e+02
1.225186396923507726e+00 1.989071711773184870e+00 4.101424696074872855e+01
1.053529894355261121e+00 1.989068201091761967e+00 2.552259723729530450e+01
1.087743954514927669e+00 1.989068201091761967e+00 3.244390675011391778e+01
1.087317512387693252e+00 1.989068201091761967e+00 3.223534830760757330e+01
1.019954438011033027e+00 -5.880129524822239606e-01 5.836163395485555156e+02
9.637625283511808139e-01 -5.910298144927466080e-01 5.835965452824240174e+02
1.888083428336809200e-01 -5.942083451956761131e-01 6.268056888723862841e+01
8.759512399783297987e-01 -5.965186027014952597e-01 5.835637747331121545e+02
1.078889729415497545e+00 1.989000386204041959e+00 3.043885026981171293e+01
1.889276820326959427e-01 -5.448063957195161677e-01 5.375651454616846081e+01
1.545149375188012986e+00 1.988989455704066156e+00 4.835888370758555510e+01
1.130449550102190059e+00 1.988985601608888487e+00 3.570732161709862851e+01
1.891358584718946245e-01 -4.030336709975814724e-01 3.784712727346448702e+01
8.869830046938529389e-01 -5.913568725269775506e-01 5.834712915982997856e+02
8.656751878209434370e-01 -5.980511104214393248e-01 5.834645546566338226e+02
1.236908541769461856e+00 1.988970195726807777e+00 4.263851064591752049e+01
1.046328591113767192e+00 1.988963820843403063e+00 2.214355765501572293e+01
1.892685866477336887e-01 -5.940666721842602360e-01 6.288749085778793813e+01
9.829263365442116873e-01 -5.903516608602439319e-01 5.834303472310102734e+02
1.247347196544283277e+00 1.988950529784545118e+00 4.338369662546934791e+01
9.507388267306431384e-01 -5.908391536987132042e-01 5.833733731997075438e+02
1.896188093284426890e-01 -5.745631003634116274e-01 6.249203329029146659e+01
1.002462901366494297e+00 -5.863698094078574341e-01 5.833579949728907650e+02
1.172511935755127688e+00 1.988943115539916207e+00 3.686160314617175970e+01
9.893504852387620119e-01 -5.893558791851314371e-01 5.833425577172772591e+02
9.817345132603529922e-01 -5.903516608602439319e-01 5.833150886563083759e+02
1.247696968898857950e+00 1.988913023796792690e+00 4.356814088042214905e+01
1.254989994150729871e+00 1.988909247193920926e+00 4.357767662943089704e+01
1.058938613582200983e+00 1.988886917072147931e+00 2.561548760622230958e+01
1.071278552106784465e+00 1.988886917072147931e+00 2.767335829951777626e+01
1.190876129063693556e+00 1.988886917072147931e+00 3.820556022373914828e+01
1.902112442050104546e-01 -4.776687580934150246e-01 4.029407161514013325e+01
1.077999682085771793e+00 1.988886917072147931e+00 2.826634598557921407e+01
1.903392656021494767e-01 -4.763235271776306012e-01 4.323707520280689920e+01
1.903442276023722957e-01 -5.292702544087083405e-01 5.910787311105908515e+01
1.903523312649695043e-01 -4.763235271776306012e-01 4.324235198298463700e+01
8.617928900578013529e-01 -5.963066139828137047e-01 5.831431125027341977e+02
9.037260047806626728e-01 -5.912876971806182436e-01 5.831305739762024132e+02
9.383094280795601927e-01 -5.901580842223530521e-01 5.830864580730958551e+02
1.394888778252469708e+00 1.988834008466170200e+00 4.721510998321610941e+01
1.906798787697109310e-01 -4.187519683419923533e-01 4.116229500039801081e+01
9.369419344455761633e-01 -5.901580842223530521e-01 5.829695396169594233e+02
1.150622452826442821e+00 1.988812035870113792e+00 3.803779277744380494e+01
1.093671033902679168e+00 1.988812035870113792e+00 3.308978322247114079e+01
1.908511894820985599e-01 -3.559607894457844646e-01 3.623515758214331584e+01
9.418339568512812399e-01 -5.897095720068277203e-01 5.829268059114456264e+02
8.688521322094377997e-01 -5.923135410930910894e-01 5.829235727044665509e+02
1.534431433581024073e+00 1.988804573219850269e+00 4.833696514974722902e+01
1.535822919880964532e+00 1.988804573219850269e+00 4.841188455154340886e+01
